samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1486,1.32168269150658,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.103598322267284,1,8,1.07381516947727,0,1,10,0,-7296.90321690667,-6893.8906403949,-403.012576511779
1491,1.32168269150658,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.103598322267284,1,8,1.07381516947727,0,1,10,0,-7296.90321690667,-6893.8906403949,-403.012576511779
1496,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.103598322267284,1,8,1.07381516947727,0,1,10,0,-7294.52757287934,-6893.33936183608,-401.188211043258
1501,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.103598322267284,1,8,1.07381516947727,0,1,10,0,-7295.92896989795,-6893.7221892737,-402.206780624253
1506,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.107113233113092,1,8,1.07381516947727,0,1,10,0,-7292.53535092776,-6890.32857030351,-402.206780624253
1511,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7292.85301948413,-6888.80795937501,-404.045060109115
1516,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7299.47563654082,-6895.39503149428,-404.080605046535
1521,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7299.82736360837,-6894.58027996194,-405.247083646433
1526,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7295.6632562923,-6893.38065237592,-402.282603916383
1531,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7300.88961562714,-6896.86520705125,-404.024408575894
1536,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7300.88961562714,-6896.86520705125,-404.024408575894
1541,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.10151080722321,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7301.27246005381,-6895.2490406215,-406.023419432313
1546,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.101126690729137,0.115672568923304,1,8,1.07381516947727,0,1,10,0,-7301.41630521859,-6894.26919381321,-407.147111405378
1551,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.101126690729137,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7304.30749369026,-6894.06666960297,-410.240824087292
1556,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0975360977667171,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7300.83615870787,-6886.46235226565,-414.37380644222
1561,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0975360977667171,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7302.30667376238,-6889.27791872275,-413.028755039634
1566,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0975360977667171,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7302.30667376238,-6889.27791872275,-413.028755039634
1571,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0975360977667171,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7307.35390763294,-6890.88937487805,-416.464532754893
1576,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0982162165290148,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7301.23384788075,-6888.57263871437,-412.661209166388
1581,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0982162165290148,0.115672568923304,1,8,1.06556020226249,0,1,10,0,-7300.28191396131,-6890.40277226111,-409.879141700194
1586,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7301.50327374726,-6891.62413204706,-409.879141700194
1591,1.39463134232986,1.37126202863234,0,0,0.025,0.0532025795816762,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7302.16812097408,-6891.11395703444,-411.05416393964
1596,1.39463134232986,1.34250683776136,0,0,0.025,0.0532025795816762,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7300.91950532229,-6889.33924828676,-411.580257035537
1601,1.39463134232986,1.34250683776136,0,0,0.025,0.0542002011494809,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7302.90329335757,-6888.85918308144,-414.044110276127
1606,1.39463134232986,1.34250683776136,0,0,0.025,0.0542002011494809,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7314.84975638885,-6897.68904913697,-417.160707251875
1611,1.39463134232986,1.34250683776136,0,0,0.025,0.0542002011494809,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7313.55657451449,-6896.8539761042,-416.702598410281
1616,1.39463134232986,1.34250683776136,0,0,0.025,0.0542002011494809,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7313.55657451449,-6896.8539761042,-416.702598410281
1621,1.39463134232986,1.34250683776136,0,0,0.025,0.0542002011494809,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7310.88245707449,-6894.54164870881,-416.340808365676
1626,1.39463134232986,1.34250683776136,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7310.83733817607,-6894.49652981039,-416.340808365676
1631,1.39463134232986,1.34250683776136,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7309.39552409856,-6894.43589499334,-414.959629105223
1636,1.39463134232986,1.34250683776136,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7311.04520306596,-6894.8195389267,-416.225664139261
1641,1.39463134232986,1.33140449592195,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7310.05095289132,-6893.82528875206,-416.225664139261
1646,1.39463134232986,1.33140449592195,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7313.37850953996,-6896.7351102,-416.643399339961
1651,1.39463134232986,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7303.30939916372,-6889.17404749545,-414.135351668274
1656,1.39463134232986,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7303.30939916372,-6889.17404749545,-414.135351668274
1661,1.39463134232986,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7311.55465857667,-6896.89133587768,-414.663322698995
1666,1.39463134232986,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7310.23793376441,-6896.93558761856,-413.302346145859
1671,1.39154993105735,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7301.42760383681,-6893.4702465768,-407.957357260002
1676,1.39154993105735,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7303.53433317765,-6891.24416141115,-412.290171766492
1681,1.39154993105735,1.33724959421622,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7301.53723173249,-6889.45333971126,-412.08389202123
1686,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.115672568923304,1,8,1.03507995414469,0,1,10,0,-7302.22753100485,-6890.14363898362,-412.08389202123
1691,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.117089950308369,1,8,1.03507995414469,0,1,10,0,-7301.81393472556,-6890.02217912714,-411.791755598429
1696,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.117089950308369,1,8,1.03507995414469,0,1,10,0,-7305.39677985377,-6888.70201692022,-416.694762933554
1701,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.117089950308369,1,8,1.03507995414469,0,1,10,0,-7304.4634313509,-6888.30766491808,-416.155766432821
1706,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.117089950308369,1,8,1.03507995414469,0,1,10,0,-7300.71290826865,-6886.32480375348,-414.388104515172
1711,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7301.96185685325,-6885.87894358775,-416.082913265508
1716,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7302.21666240854,-6889.24692251345,-412.969739895094
1721,1.39154993105735,1.36787691510245,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7304.34911770299,-6890.2451238279,-414.103993875088
1726,1.39154993105735,1.2977241471239,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7304.88536800192,-6890.65147250225,-414.233895499662
1731,1.39154993105735,1.2977241471239,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7299.76465237384,-6884.27408000636,-415.490572367479
1736,1.39154993105735,1.2977241471239,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7300.05239027329,-6883.16774140425,-416.884648869041
1741,1.39154993105735,1.2977241471239,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7295.28369585719,-6880.74815209677,-414.535543760412
1746,1.39154993105735,1.2977241471239,0,0,0.025,0.0542482341368759,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7295.28369585719,-6880.74815209677,-414.535543760412
1751,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7297.97788970488,-6886.26844182075,-411.709447884124
1756,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7299.13946704574,-6886.11604546208,-413.023421583665
1761,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7299.13946704574,-6886.11604546208,-413.023421583665
1766,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7304.93236771145,-6889.68974264373,-415.24262506772
1771,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7300.99291956108,-6885.54744435643,-415.445475204655
1776,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7300.50990655993,-6887.28363483933,-413.2262717206
1781,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7299.54906409465,-6887.3371443191,-412.211919775549
1786,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.03507995414469,0,1,10,0,-7300.73172371386,-6890.01145881509,-410.720264898772
1791,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.06707952240308,0,1,10,0,-7301.35289512166,-6888.68672007383,-412.666175047827
1796,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.113403985159944,1,8,1.06707952240308,0,1,10,0,-7301.35289512166,-6888.68672007383,-412.666175047827
1801,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7302.70558579348,-6891.10985215735,-411.595733636126
1806,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7303.14267329553,-6891.27364632441,-411.869026971125
1811,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7303.53169427299,-6889.79665106203,-413.73504321096
1816,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7299.27563278812,-6888.28013844532,-410.995494342798
1821,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7299.27563278812,-6888.28013844532,-410.995494342798
1826,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7302.06405842443,-6889.57690920485,-412.487149219576
1831,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7297.78467106913,-6890.81789129983,-406.966779769296
1836,1.39154993105735,1.33089136081408,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7297.28625832139,-6888.82782367532,-408.458434646074
1841,1.39154993105735,1.31598674108396,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7288.67857493839,-6879.13263878498,-409.545936153402
1846,1.39154993105735,1.31598674108396,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7286.34157756428,-6879.50369161198,-406.8378859523
1851,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7292.52745895067,-6883.67466997783,-408.852788972842
1856,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7292.52745895067,-6883.67466997783,-408.852788972842
1861,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7289.88905627638,-6882.47662888593,-407.412427390452
1866,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7289.10542988976,-6883.19707989608,-405.908349993676
1871,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7295.44284662161,-6887.49569524606,-407.947151375548
1876,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7291.49481552387,-6886.53443220627,-404.960383317601
1881,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7291.49481552387,-6886.53443220627,-404.960383317601
1886,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7290.78047687405,-6884.2693290457,-406.51114782835
1891,1.39154993105735,1.23336992080811,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7296.70088641781,-6886.35148173427,-410.349404683539
1896,1.39154993105735,1.33165958854025,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7300.28651071673,-6888.95174446016,-411.33476625657
1901,1.37743566839644,1.33165958854025,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7297.57793579505,-6887.68353112088,-409.89440467418
1906,1.37743566839644,1.33165958854025,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7295.04866294816,-6885.07487324472,-409.973789703434
1911,1.37743566839644,1.33165958854025,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.115231972299109,1,8,1.06707952240308,0,1,10,0,-7295.89876481385,-6884.85233830816,-411.046426505699
1916,1.37743566839644,1.33165958854025,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7297.82720634131,-6886.74735284193,-411.079853499379
1921,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7298.14721071814,-6886.09723420042,-412.049976517716
1926,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7294.08259545304,-6884.15180080566,-409.930794647387
1931,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7294.09527169943,-6881.82064900051,-412.274622698915
1936,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7304.57177012928,-6887.26414422752,-417.307625901757
1941,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7302.36930042415,-6886.30136540932,-416.067935014829
1946,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7310.91428990866,-6889.50899165459,-421.405298254072
1951,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7309.75326584561,-6890.77328214412,-418.979983701486
1956,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0982162165290148,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7306.57225760315,-6888.48609177769,-418.086165825464
1961,1.37743566839644,1.34697192995114,0,0,0.025,0.053671174022277,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7310.83969235312,-6891.567902862,-419.271789491122
1966,1.37743566839644,1.29122444935485,0,0,0.025,0.053671174022277,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7316.90559229826,-6894.79569947779,-422.109892820473
1971,1.37743566839644,1.29122444935485,0,0,0.025,0.053671174022277,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7319.16060609148,-6898.12115468271,-421.039451408771
1976,1.37743566839644,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7316.322587919,-6896.99673120661,-419.325856712392
1981,1.37743566839644,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7312.20644215321,-6893.76470391975,-418.441738233459
1986,1.37743566839644,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7310.60010750459,-6894.31013147439,-416.2899760302
1991,1.37743566839644,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7305.43995464787,-6891.54787389047,-413.892080757401
1996,1.37743566839644,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7306.28464718762,-6895.20654773888,-411.078099448743
2001,1.36895816864988,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0995842417500733,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7310.54633730407,-6899.93824148457,-410.608095819497
2006,1.36895816864988,1.38018496434169,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7311.00674535351,-6900.00660744623,-411.000137907273
2011,1.35693926324844,1.3750870449349,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11939313391777,1,8,1.06707952240308,0,1,10,0,-7304.18729521436,-6898.13818019838,-406.049115015978
2016,1.35693926324844,1.3750870449349,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.06707952240308,0,1,10,0,-7302.60738834012,-6897.94456768526,-404.662820654858
2021,1.35693926324844,1.3750870449349,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.06707952240308,0,1,10,0,-7298.34403898013,-6895.69612134581,-402.647917634316
2026,1.35693926324844,1.3750870449349,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.06707952240308,0,1,10,0,-7298.34403898013,-6895.69612134581,-402.647917634316
2031,1.35693926324844,1.3750870449349,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.06707952240308,0,1,10,0,-7297.3485766995,-6894.94751914312,-402.401057556385
2036,1.35693926324844,1.3750870449349,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.06707952240308,0,1,10,0,-7293.33949485525,-6892.37879888126,-400.960695973995
2041,1.35693926324844,1.35730860454075,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.06707952240308,0,1,10,0,-7292.57400348647,-6891.61330751248,-400.960695973995
2046,1.35693926324844,1.3128991008429,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7295.72339476222,-6893.32233720583,-402.401057556385
2051,1.35693926324844,1.3128991008429,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7297.96286438374,-6894.72882945202,-403.234034931717
2056,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7300.18846024687,-6898.25733806734,-401.931122179536
2061,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7297.44663118952,-6896.43179974186,-401.014831447662
2066,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7298.70548089161,-6892.80690075637,-405.898580135247
2071,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7302.01241056298,-6892.77115602687,-409.241254536107
2076,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.11835077878256,1,8,1.04084316344863,0,1,10,0,-7304.85651846945,-6894.59669435235,-410.259824117102
2081,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7293.13277220385,-6886.40140724802,-406.731364955829
2086,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7294.43506537544,-6888.538991633,-405.896073742444
2091,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7289.49751682116,-6886.20211051878,-403.295406302381
2096,1.34887715221132,1.37242031843618,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7289.20944497405,-6889.03982407347,-400.169620900579
2101,1.34887715221132,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7288.35327376176,-6888.18365286118,-400.169620900579
2106,1.34887715221132,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7288.35327376176,-6888.18365286118,-400.169620900579
2111,1.34887715221132,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04084316344863,0,1,10,0,-7288.14924100141,-6891.55746409618,-396.591776905239
2116,1.34887715221132,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7287.95845690048,-6893.6227450726,-394.335711827879
2121,1.34887715221132,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7289.49295888484,-6892.75935178417,-396.733607100678
2126,1.35100623142242,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7294.06606669019,-6891.25034446202,-402.815722228168
2131,1.35100623142242,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7294.43879237145,-6889.8995770653,-404.539215306144
2136,1.35100623142242,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7294.43879237145,-6889.8995770653,-404.539215306144
2141,1.35100623142242,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7293.10980765155,-6889.28103102307,-403.828776628474
2146,1.35100623142242,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7291.33827194458,-6889.21836712553,-402.119904819052
2151,1.35100623142242,1.36067019427056,0,0,0.025,0.0534069167237354,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7293.76986188101,-6889.56074200845,-404.209119872559
2156,1.35071740453626,1.36067019427056,0,0,0.025,0.0506523028199303,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7290.49898981592,-6889.12690207352,-401.3720877424
2161,1.35071740453626,1.36067019427056,0,0,0.025,0.0506523028199303,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7289.91602401158,-6889.06718441295,-400.848839598636
2166,1.35071740453626,1.36067019427056,0,0,0.025,0.0506523028199303,0,0.0960833273825779,0.116048214027077,1,8,1.04099546127503,0,1,10,0,-7287.38042109352,-6888.0777819474,-399.302639146118
