samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1216,1.83412197257797,0.745567252458537,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7387.26981726566,-6949.45231697759,-437.817500288074
1221,1.83412197257797,0.745567252458537,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7388.69354726003,-6946.96388460341,-441.729662656613
1226,1.83412197257797,0.745567252458537,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7388.86055015061,-6948.62288015156,-440.237669999052
1231,1.83412197257797,0.745567252458537,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7391.94088831514,-6953.59506124388,-438.345827071267
1236,1.83412197257797,0.745567252458537,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7389.23918217205,-6952.68511457001,-436.554067602039
1241,1.83412197257797,0.745567252458537,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7387.90979781889,-6948.9796623471,-438.930135471793
1246,1.83412197257797,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7382.7448248408,-6944.14048707438,-438.604337766418
1251,1.83412197257797,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7382.38264975212,-6945.04055369816,-437.342096053968
1256,1.83412197257797,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7381.83514245185,-6945.85344003056,-435.981702421281
1261,1.83412197257797,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7380.04974807592,-6944.06804565464,-435.981702421281
1266,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7378.3716929601,-6943.69832335847,-434.67336960163
1271,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7383.55538543657,-6945.93757685577,-437.617808580797
1276,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7382.35923247479,-6945.57070324888,-436.788529225912
1281,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7384.00379001559,-6947.02149184704,-436.982298168547
1286,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7385.74275864713,-6948.95620505571,-436.786553591421
1291,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7384.8404647992,-6950.12987448508,-434.710590314117
1296,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7384.8404647992,-6950.12987448508,-434.710590314117
1301,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7374.87184615283,-6942.38964587303,-432.482200279797
1306,1.84116750046677,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7377.64001789316,-6942.25599846962,-435.384019423534
1311,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7378.7840021232,-6943.39998269967,-435.384019423534
1316,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7374.92347495303,-6940.55105644118,-434.372418511855
1321,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7368.66800406655,-6937.51383618417,-431.154167882381
1326,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7368.66800406655,-6937.51383618417,-431.154167882381
1331,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7368.96728998272,-6937.84129751503,-431.125992467684
1336,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7365.73011197369,-6935.44112196253,-430.288990011158
1341,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7361.69509699438,-6932.28157572058,-429.413521273804
1346,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7362.0430199436,-6930.40268613527,-431.640333808326
1351,1.8992281377873,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7362.70041227253,-6931.35003068519,-431.35038158734
1356,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7362.7590378122,-6930.46841225196,-432.290625560236
1361,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7362.7590378122,-6930.46841225196,-432.290625560236
1366,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065819569106789,1,8,1.0655901434698,0,1,10,0,-7362.41582794579,-6929.53741572065,-432.878412225138
1371,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7365.02386349916,-6932.43313334648,-432.590730152687
1376,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7362.11113022579,-6931.47200824328,-430.639121982517
1381,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7362.11113022579,-6931.47200824328,-430.639121982517
1386,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7362.72236716899,-6931.08261330616,-431.639753862825
1391,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7365.41266265562,-6931.62114658954,-433.791516066084
1396,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7364.7878229683,-6931.42530250773,-433.362520460566
1401,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7364.7878229683,-6931.42530250773,-433.362520460566
1406,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7365.95206924393,-6930.21464302879,-435.737426215139
1411,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7366.29287328109,-6932.23720563996,-434.055667641126
1416,1.90816959601345,0.64787532565139,0,0,0.025,0.0897351228899569,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7366.87946768972,-6931.2126590418,-435.666808647926
1421,1.90816959601345,0.64787532565139,0,0,0.025,0.0929175889531288,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7368.12154411345,-6930.32650375967,-437.795040353775
1426,1.90816959601345,0.64787532565139,0,0,0.025,0.0929175889531288,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7368.12154411345,-6930.32650375967,-437.795040353775
1431,1.90816959601345,0.64787532565139,0,0,0.025,0.0929175889531288,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7367.03811417608,-6929.08655291145,-437.951561264624
1436,1.90816959601345,0.64787532565139,0,0,0.025,0.0929175889531288,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7369.5930042229,-6933.47972244314,-436.113281779761
1441,1.90816959601345,0.64787532565139,0,0,0.025,0.0929175889531288,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7369.5930042229,-6933.47972244314,-436.113281779761
1446,1.90816959601345,0.64787532565139,0,0,0.025,0.0883506099290511,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7365.79391463887,-6933.39420492582,-432.399709713057
1451,1.90816959601345,0.64787532565139,0,0,0.025,0.0883506099290511,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7355.34236808365,-6925.88182029266,-429.460547790991
1456,1.90816959601345,0.64787532565139,0,0,0.025,0.0883506099290511,0,0.129045044617115,0.065117010428649,1,8,1.0655901434698,0,1,10,0,-7357.4888604839,-6925.90008098706,-431.58877949684
1461,1.90816959601345,0.64787532565139,0,0,0.025,0.0883506099290511,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7356.38465139757,-6924.26541516155,-432.119236236025
1466,1.90816959601345,0.64787532565139,0,0,0.025,0.0883506099290511,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7357.77786725061,-6924.4327569463,-433.345110304304
1471,1.89623502819261,0.64787532565139,0,0,0.025,0.0883506099290511,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7360.00482035428,-6923.13510135859,-436.869718995694
1476,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7359.93308998865,-6923.06337099295,-436.869718995694
1481,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7363.73742382895,-6927.89920218526,-435.838221643689
1486,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7362.67853105239,-6928.33641863582,-434.342112416561
1491,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7358.02759003855,-6924.09099633359,-433.936593704958
1496,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7352.54185423832,-6922.09826546428,-430.443588774043
1501,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7350.63479630139,-6922.41414497141,-428.22065132999
1506,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7351.33467938041,-6921.27574856556,-430.058930814853
1511,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7350.63479630139,-6922.41414497141,-428.22065132999
1516,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7350.03235050926,-6921.33461017416,-428.697740335094
1521,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7347.93559732669,-6921.00551890925,-426.930078417445
1526,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7347.93559732669,-6921.00551890925,-426.930078417445
1531,1.89623502819261,0.64787532565139,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7348.79124127231,-6917.00491636418,-431.786324908126
1536,1.89623502819261,0.607851788409328,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7347.77024776639,-6915.98392285826,-431.786324908126
1541,1.89623502819261,0.607851788409328,0,0,0.025,0.0889035043171443,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7347.00342615939,-6914.63463374784,-432.368792411551
1546,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7351.029470176,-6919.84444786146,-431.185022314542
1551,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.0619077081412086,1,8,1.0655901434698,0,1,10,0,-7349.68670552595,-6920.2045509123,-429.482154613652
1556,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7347.36094924745,-6920.27462165353,-427.086327593918
1561,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7347.36094924745,-6920.27462165353,-427.086327593918
1566,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7349.32032724472,-6923.01609431738,-426.304232927342
1571,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7351.09658824826,-6924.35814528301,-426.738442965245
1576,1.89623502819261,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.129045044617115,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7344.12918269821,-6919.70632139879,-424.422861299424
1581,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7344.48234971786,-6920.05948841844,-424.422861299424
1586,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7338.43919315264,-6915.55662490693,-422.88256824571
1591,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7339.10337106933,-6914.63668271917,-424.46668835016
1596,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7339.20599696305,-6914.25380079711,-424.952196165942
1601,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7340.94404747434,-6913.11228675537,-427.831760718977
1606,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.051107868061037,1,8,1.0655901434698,0,1,10,0,-7341.90061413705,-6912.85579699501,-429.044817142035
1611,1.89638163346038,0.607851788409328,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7342.71293403692,-6913.01970560817,-429.693228428754
1616,1.89638163346038,0.593420643227058,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7341.83025936175,-6914.15193395353,-427.678325408212
1621,1.89638163346038,0.593420643227058,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7343.59678029005,-6914.11314244621,-429.483637843845
1626,1.87512981705996,0.593420643227058,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7341.73760690487,-6911.91531262259,-429.822294282281
1631,1.87512981705996,0.593420643227058,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7340.5929689025,-6912.38011253265,-428.212856369847
1636,1.87512981705996,0.593420643227058,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7340.5929689025,-6912.38011253265,-428.212856369847
1641,1.87512981705996,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7343.48418468673,-6913.68720821243,-429.796976474296
1646,1.87512981705996,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7343.24061101558,-6912.37744424856,-430.863166767028
1651,1.87512981705996,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0508597352632381,1,8,1.0655901434698,0,1,10,0,-7343.24061101558,-6912.37744424856,-430.863166767028
1656,1.87512981705996,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7346.8956179218,-6916.03245115477,-430.863166767028
1661,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7352.58478625161,-6921.15730517587,-431.427481075745
1666,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7352.23590367596,-6920.90273327968,-431.333170396274
1671,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7355.36312947057,-6922.26229715664,-433.100832313923
1676,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7356.702332879,-6920.44450014393,-436.257832735073
1681,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7357.93455786,-6921.92389661615,-436.010661243841
1686,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7363.16128546219,-6926.69736844641,-436.463917015786
1691,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7361.0560668628,-6923.68424583391,-437.371821028893
1696,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7360.49116214454,-6922.73039107279,-437.760771071749
1701,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7355.48723930902,-6918.79690964897,-436.690329660048
1706,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0654588506499867,1,8,1.0655901434698,0,1,10,0,-7351.69968839669,-6915.768463885,-435.931224511696
1711,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7349.7091922689,-6915.75992283966,-433.949269429243
1716,1.88252043909492,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7349.7091922689,-6915.75992283966,-433.949269429243
1721,1.86771065222188,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7350.51684604343,-6913.62735705056,-436.889488992867
1726,1.86771065222188,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7349.78482562261,-6911.31594389574,-438.46888172687
1731,1.86771065222188,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.127988845883329,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7349.63039286108,-6910.36517971742,-439.265213143665
1736,1.86771065222188,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7348.11570811769,-6911.14496410463,-436.970744013059
1741,1.86771065222188,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7350.46073957448,-6912.30437189576,-438.156367678717
1746,1.86771065222188,0.639498594639755,0,0,0.025,0.0874855379450583,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7350.46073957448,-6912.30437189576,-438.156367678717
1751,1.86771065222188,0.639498594639755,0,0,0.025,0.0878743510059699,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7347.94605832532,-6914.47480972723,-433.471248598086
1756,1.86771065222188,0.639498594639755,0,0,0.025,0.0878743510059699,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7348.33510713081,-6915.64707186027,-432.688035270541
1761,1.86771065222188,0.639498594639755,0,0,0.025,0.0878743510059699,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7348.33510713081,-6915.64707186027,-432.688035270541
1766,1.86771065222188,0.639498594639755,0,0,0.025,0.0878743510059699,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7348.53365880943,-6916.87160763206,-431.662051177367
1771,1.86771065222188,0.639498594639755,0,0,0.025,0.0878743510059699,0,0.128607265569808,0.0630604247740863,1,8,1.0655901434698,0,1,10,0,-7348.53365880943,-6916.87160763206,-431.662051177367
1776,1.86771065222188,0.639498594639755,0,0,0.025,0.0878743510059699,0,0.128607265569808,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7347.96348803811,-6916.30143686075,-431.662051177367
1781,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.128607265569808,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7350.33280413327,-6918.53355183439,-431.799252298881
1786,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.128607265569808,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7354.03885820212,-6923.67996748563,-430.358890716491
1791,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.128607265569808,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7354.21649344351,-6923.28996062821,-430.9265328153
1796,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.128607265569808,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7358.2187816105,-6924.38637285077,-433.832408759733
1801,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.12849380262818,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7355.42843912379,-6916.567227766,-438.861211357784
1806,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.12849380262818,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7355.42843912379,-6916.567227766,-438.861211357784
1811,1.86771065222188,0.639498594639755,0,0,0.025,0.0884138129977681,0,0.12849380262818,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7352.50623152056,-6914.19093779122,-438.315293729346
1816,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7346.82663671905,-6911.19261797184,-435.634018747212
1821,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0587731612112415,1,8,1.0655901434698,0,1,10,0,-7346.82663671905,-6911.19261797184,-435.634018747212
1826,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7342.97547327142,-6906.06337374773,-436.912099523692
1831,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7346.77763462498,-6908.79289829902,-437.984736325957
1836,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7342.97547327142,-6906.06337374773,-436.912099523692
1841,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7344.50459875784,-6911.18732254807,-433.317276209764
1846,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7342.27931124384,-6910.27036785373,-432.008943390114
1851,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7342.16987332421,-6909.32040535313,-432.849467971081
1856,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7338.70332187252,-6904.93244806889,-433.770873803622
1861,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7340.73173038038,-6905.91258604295,-434.81914433743
1866,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.12849380262818,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7340.73173038038,-6905.91258604295,-434.81914433743
1871,1.86771065222188,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.129346904741637,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7345.81639698368,-6909.8116289806,-436.004768003087
1876,1.82822873160978,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.129346904741637,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7342.47596601418,-6905.8891597591,-436.586806255079
1881,1.82822873160978,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.129346904741637,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7341.9843005978,-6907.79538961552,-434.18891098228
1886,1.82822873160978,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.129346904741637,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7341.80647546766,-6906.00812657294,-435.798348894714
1891,1.82822873160978,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.129346904741637,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7341.64902222208,-6906.8074050288,-434.841617193282
1896,1.82822873160978,0.639498594639755,0,0,0.025,0.0835918389114326,0,0.129346904741637,0.0626323411212134,1,8,1.0655901434698,0,1,10,0,-7345.68098958588,-6909.07171047495,-436.609279110931
