samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
3161,1.91857678120942,1.70989809456168,0,0,0.025,0.239997556668644,0,0.0965047084722628,0.344170832023017,1,8,1.03600073590124,0,1,10,0,-7207.29378622249,-6824.45678225977,-382.83700396272
3166,1.91857678120942,1.70989809456168,0,0,0.025,0.239997556668644,0,0.0965047084722628,0.344170832023017,1,8,1.03600073590124,0,1,10,0,-7207.29378622249,-6824.45678225977,-382.83700396272
3171,1.91857678120942,1.59970688199854,0,0,0.025,0.239997556668644,0,0.0965047084722628,0.344170832023017,1,8,1.03600073590124,0,1,10,0,-7207.71775683402,-6824.8807528713,-382.83700396272
3176,1.91857678120942,1.59970688199854,0,0,0.025,0.239997556668644,0,0.0965047084722628,0.363510902101168,1,8,1.03600073590124,0,1,10,0,-7207.40229879308,-6821.61000352637,-385.792295266716
3181,1.91503777156901,1.72287598971011,0,0,0.025,0.239997556668644,0,0.0965047084722628,0.363510902101168,1,8,1.03600073590124,0,1,10,0,-7203.50093444134,-6821.38746829289,-382.113466148455
3186,1.91503777156901,1.72287598971011,0,0,0.025,0.221414054061395,0,0.0965047084722628,0.330984688990947,1,8,1.03600073590124,0,1,10,0,-7204.86104465677,-6822.74757850832,-382.113466148455
3191,1.91503777156901,1.72287598971011,0,0,0.025,0.220993133926727,0,0.0965047084722628,0.330984688990947,1,8,1.03600073590124,0,1,10,0,-7205.92901803971,-6822.46497561274,-383.464042426973
3196,1.91503777156901,1.72287598971011,0,0,0.025,0.220993133926727,0,0.0965047084722628,0.321714449085786,1,8,1.03600073590124,0,1,10,0,-7204.58809633832,-6824.03135536126,-380.556740977063
3201,1.91503777156901,1.51264338626685,0,0,0.025,0.233626615989337,0,0.0965047084722628,0.321714449085786,1,8,1.03600073590124,0,1,10,0,-7204.5590478236,-6824.00230684653,-380.556740977063
3206,1.91503777156901,1.51264338626685,0,0,0.025,0.233626615989337,0,0.0965047084722628,0.355164169357169,1,8,1.03600073590124,0,1,10,0,-7202.24825378699,-6820.92604496779,-381.322208819202
3211,1.91503777156901,1.51264338626685,0,0,0.025,0.213783075025193,0,0.0965047084722628,0.355164169357169,1,8,1.03600073590124,0,1,10,0,-7202.00361575536,-6820.68140693616,-381.322208819202
3216,1.91503777156901,1.63832403845745,0,0,0.025,0.213783075025193,0,0.0965047084722628,0.355164169357169,1,8,1.03600073590124,0,1,10,0,-7200.98606335703,-6819.66385453783,-381.322208819202
3221,1.91503777156901,1.63832403845745,0,0,0.025,0.223445193005785,0,0.0965047084722628,0.355164169357169,1,8,1.03600073590124,0,1,10,0,-7203.65981750523,-6821.00260761929,-382.657209885935
3226,1.91503777156901,1.73074741765903,0,0,0.025,0.223445193005785,0,0.0965047084722628,0.355164169357169,1,8,1.02386508671728,0,1,10,0,-7203.966734506,-6821.30952462007,-382.657209885935
3231,1.91503777156901,1.73074741765903,0,0,0.025,0.223445193005785,0,0.0965047084722628,0.368054972928208,1,8,1.02386508671728,0,1,10,0,-7206.21797235829,-6822.77045154334,-383.447520814948
3236,1.91503777156901,1.60894786573838,0,0,0.025,0.228547034439117,0,0.0965047084722628,0.368054972928208,1,8,1.02386508671728,0,1,10,0,-7208.32236869504,-6824.3487547842,-383.973613910845
3241,1.91503777156901,1.60894786573838,0,0,0.025,0.228547034439117,0,0.0965047084722628,0.340877839574722,1,8,1.02386508671728,0,1,10,0,-7204.94935497608,-6821.30692336073,-383.642431615349
3246,1.91503777156901,1.60894786573838,0,0,0.025,0.249602223076974,0,0.0965047084722628,0.340877839574722,1,8,1.02386508671728,0,1,10,0,-7205.88432606419,-6822.24189444885,-383.642431615349
3251,1.91503777156901,1.60894786573838,0,0,0.025,0.249602223076974,0,0.0965047084722628,0.340877839574722,1,8,1.02386508671728,0,1,10,0,-7204.69457708172,-6820.87930265353,-383.815274428188
3256,1.91503777156901,1.79517423916971,0,0,0.025,0.231945181085419,0,0.0965047084722628,0.340877839574722,1,8,1.02386508671728,0,1,10,0,-7202.46770868177,-6818.65243425358,-383.815274428188
3261,1.91503777156901,1.61775140421456,0,0,0.025,0.231945181085419,0,0.0965047084722628,0.343811429734313,1,8,1.02386508671728,0,1,10,0,-7203.4826061052,-6819.66733167701,-383.815274428188
3266,1.91503777156901,1.61775140421456,0,0,0.025,0.239063954695099,0,0.0965047084722628,0.341556749678062,1,8,1.02386508671728,0,1,10,0,-7206.37401535551,-6822.11755773662,-384.256457618899
3271,1.91503777156901,1.61775140421456,0,0,0.025,0.239063954695099,0,0.0965047084722628,0.341556749678062,1,8,1.02386508671728,0,1,10,0,-7206.37401535551,-6822.11755773662,-384.256457618899
3276,1.91503777156901,1.61775140421456,0,0,0.025,0.235279558100541,0,0.0954896458130059,0.359649573408273,1,8,1.02386508671728,0,1,10,0,-7206.066222931,-6821.8097653121,-384.256457618899
3281,1.91503777156901,1.67077850583272,0,0,0.025,0.22441944434987,0,0.0954896458130059,0.359649573408273,1,8,1.02386508671728,0,1,10,0,-7204.30854719204,-6819.69164814641,-384.616899045633
3286,1.91503777156901,1.67077850583272,0,0,0.025,0.22441944434987,0,0.0954896458130059,0.390639250890067,1,8,1.02386508671728,0,1,10,0,-7205.16732571985,-6820.55042667422,-384.616899045633
3291,1.91503777156901,1.73337123827207,0,0,0.025,0.211780754444435,0,0.0954896458130059,0.390639250890067,1,8,1.02386508671728,0,1,10,0,-7203.46496784975,-6821.07833323553,-382.386634614219
3296,1.91503777156901,1.73337123827207,0,0,0.025,0.211780754444435,0,0.0954896458130059,0.395164623966075,1,8,1.00666254274947,0,1,10,0,-7209.88023330855,-6824.80802134909,-385.072211959469
3301,1.91503777156901,1.8155834526768,0,0,0.025,0.211780754444435,0,0.0954896458130059,0.395164623966075,1,8,1.00666254274947,0,1,10,0,-7209.92659210167,-6824.8543801422,-385.072211959469
3306,1.91503777156901,1.8155834526768,0,0,0.025,0.211780754444435,0,0.0954896458130059,0.365261602580153,1,8,1.00666254274947,0,1,10,0,-7209.92186957045,-6824.84965761098,-385.072211959469
3311,1.91503777156901,1.8155834526768,0,0,0.025,0.217329740245579,0,0.0954896458130059,0.351616764641553,1,8,1.00666254274947,0,1,10,0,-7210.51472646568,-6825.36664227857,-385.148084187116
3316,1.91503777156901,1.59089609775179,0,0,0.025,0.217329740245579,0,0.0954896458130059,0.351616764641553,1,8,1.00666254274947,0,1,10,0,-7209.64141470127,-6825.2587983563,-384.382616344976
3321,1.91503777156901,1.59089609775179,0,0,0.025,0.217329740245579,0,0.0954896458130059,0.35265025744818,1,8,1.00666254274947,0,1,10,0,-7211.89423790803,-6829.44521122772,-382.449026680309
3326,1.91503777156901,1.48410437233126,0,0,0.025,0.217329740245579,0,0.0954896458130059,0.35265025744818,1,8,1.00666254274947,0,1,10,0,-7213.8442691193,-6831.70161664446,-382.142652474845
3331,1.91503777156901,1.48410437233126,0,0,0.025,0.217329740245579,0,0.0954896458130059,0.318015239738024,1,8,1.00666254274947,0,1,10,0,-7213.54269716218,-6830.25491238303,-383.287784779148
3336,1.91503777156901,1.48410437233126,0,0,0.025,0.227308549953523,0,0.0954896458130059,0.318015239738024,1,8,1.00666254274947,0,1,10,0,-7219.9321224885,-6834.26943195478,-385.662690533722
3341,1.91503777156901,1.48410437233126,0,0,0.025,0.227308549953523,0,0.0954896458130059,0.339388374651791,1,8,1.00666254274947,0,1,10,0,-7219.1320278839,-6833.46933735017,-385.662690533722
3346,1.91503777156901,1.48410437233126,0,0,0.025,0.233083458752111,0,0.0954896458130059,0.339388374651791,1,8,1.00666254274947,0,1,10,0,-7218.70514484206,-6837.17100931327,-381.53413552879
3351,1.937673998225,1.58813831801018,0,0,0.025,0.233083458752111,0,0.0954896458130059,0.344692777670488,1,8,1.00666254274947,0,1,10,0,-7218.67074020544,-6837.13660467665,-381.53413552879
3356,1.937673998225,1.58813831801018,0,0,0.025,0.237453694715898,0,0.0954896458130059,0.348708974097707,1,8,1.00666254274947,0,1,10,0,-7218.71685581441,-6837.18272028562,-381.53413552879
3361,1.937673998225,1.75055459340148,0,0,0.025,0.237453694715898,0,0.0954896458130059,0.348708974097707,1,8,1.00666254274947,0,1,10,0,-7218.082785604,-6836.54865007522,-381.53413552879
3366,1.937673998225,1.75055459340148,0,0,0.025,0.245984798388919,0,0.0954896458130059,0.348708974097707,1,8,1.00666254274947,0,1,10,0,-7218.12628501046,-6836.59214948167,-381.53413552879
3371,1.937673998225,1.66371644461651,0,0,0.025,0.224830780256924,0,0.0954896458130059,0.348708974097707,1,8,1.00666254274947,0,1,10,0,-7214.40331367272,-6833.699526446,-380.703787226716
3376,1.937673998225,1.66371644461651,0,0,0.025,0.224830780256924,0,0.0954896458130059,0.372972190960762,1,8,1.00666254274947,0,1,10,0,-7214.31095661909,-6832.56726470453,-381.743691914557
3381,1.937673998225,1.67456123133292,0,0,0.025,0.224830780256924,0,0.0954896458130059,0.372972190960762,1,8,1.00666254274947,0,1,10,0,-7212.93494146801,-6830.02117830081,-382.913763167208
3386,1.937673998225,1.67456123133292,0,0,0.025,0.224830780256924,0,0.0954896458130059,0.36456781281858,1,8,1.00666254274947,0,1,10,0,-7210.77507324074,-6831.01994581802,-379.755127422717
3391,1.937673998225,1.65180009930902,0,0,0.025,0.237653298222658,0,0.0954896458130059,0.36456781281858,1,8,1.00666254274947,0,1,10,0,-7212.57953219766,-6833.00631825174,-379.573213945912
3396,1.937673998225,1.65180009930902,0,0,0.025,0.237653298222658,0,0.0954896458130059,0.385538640047459,1,8,1.01545502989319,0,1,10,0,-7211.52066759754,-6831.94745365163,-379.573213945912
3401,1.937673998225,1.65180009930902,0,0,0.025,0.248231175711966,0,0.0954896458130059,0.389210569294514,1,8,1.01545502989319,0,1,10,0,-7211.9002584425,-6832.32704449659,-379.573213945912
3406,1.937673998225,1.78744694019399,0,0,0.025,0.248231175711966,0,0.0954896458130059,0.389210569294514,1,8,1.01545502989319,0,1,10,0,-7207.78484962012,-6829.54663674094,-378.23821287918
3411,1.937673998225,1.78744694019399,0,0,0.025,0.244187496648296,0,0.0954896458130059,0.428615009616097,1,8,1.01545502989319,0,1,10,0,-7208.25974448056,-6830.02153160138,-378.23821287918
3416,1.937673998225,1.93929896588559,0,0,0.025,0.222690047818325,0,0.0954896458130059,0.428615009616097,1,8,1.01545502989319,0,1,10,0,-7209.2916733615,-6831.05346048232,-378.23821287918
3421,1.937673998225,1.93929896588559,0,0,0.025,0.222690047818325,0,0.0954896458130059,0.403562979288181,1,8,1.01545502989319,0,1,10,0,-7209.69136652289,-6831.45315364371,-378.23821287918
3426,1.937673998225,1.7503478983658,0,0,0.025,0.24634712493739,0,0.0954896458130059,0.403562979288181,1,8,1.01545502989319,0,1,10,0,-7207.87425077618,-6829.636037897,-378.23821287918
3431,1.937673998225,1.7503478983658,0,0,0.025,0.24634712493739,0,0.0954896458130059,0.427510008896011,1,8,1.01545502989319,0,1,10,0,-7213.72739962919,-6834.15418568328,-379.573213945912
3436,1.937673998225,1.74500233733426,0,0,0.025,0.236901671218222,0,0.0954896458130059,0.427510008896011,1,8,1.01545502989319,0,1,10,0,-7211.67311680386,-6830.34625360759,-381.326863196271
3441,1.937673998225,1.7226713920366,0,0,0.025,0.236901671218222,0,0.0954896458130059,0.427510008896011,1,8,1.01545502989319,0,1,10,0,-7211.78443427527,-6830.457571079,-381.326863196271
3446,1.937673998225,1.7226713920366,0,0,0.025,0.236901671218222,0,0.0954896458130059,0.40293502399073,1,8,1.01545502989319,0,1,10,0,-7211.24965843135,-6829.92279523508,-381.326863196271
3451,1.937673998225,1.7226713920366,0,0,0.025,0.236901671218222,0,0.0954896458130059,0.40293502399073,1,8,1.01545502989319,0,1,10,0,-7209.34014303071,-6826.03919880842,-383.300944222293
3456,1.937673998225,1.7226713920366,0,0,0.025,0.255201138209684,0,0.0954896458130059,0.368989391209045,1,8,1.03695365782736,0,1,10,0,-7208.28888732124,-6824.98794309894,-383.300944222293
3461,1.937673998225,1.84198763221762,0,0,0.025,0.239372787800025,0,0.0954896458130059,0.368989391209045,1,8,1.03695365782736,0,1,10,0,-7207.83054954894,-6824.00391747559,-383.826632073347
3466,1.937673998225,1.84198763221762,0,0,0.025,0.239372787800025,0,0.0954896458130059,0.397388903668097,1,8,1.03695365782736,0,1,10,0,-7209.70548209956,-6823.50727206173,-386.198210037828
3471,1.937673998225,1.81022870519665,0,0,0.025,0.240964988520203,0,0.0954896458130059,0.397388903668097,1,8,1.03695365782736,0,1,10,0,-7207.39392831091,-6822.35760138781,-385.0363269231
3476,1.937673998225,1.81022870519665,0,0,0.025,0.240964988520203,0,0.0954896458130059,0.366635294842078,1,8,1.03695365782736,0,1,10,0,-7211.73790332035,-6827.61786712913,-384.120036191226
3481,1.937673998225,1.73309276797708,0,0,0.025,0.250417647249567,0,0.0954896458130059,0.366635294842078,1,8,1.03695365782736,0,1,10,0,-7211.55528574518,-6827.43524955395,-384.120036191226
3486,1.937673998225,1.73309276797708,0,0,0.025,0.250417647249567,0,0.0954896458130059,0.358364464902075,1,8,1.03695365782736,0,1,10,0,-7211.58509509465,-6827.46505890342,-384.120036191226
3491,1.937673998225,1.73309276797708,0,0,0.025,0.250417647249567,0,0.0954896458130059,0.371222348930326,1,8,1.03695365782736,0,1,10,0,-7213.22599234964,-6825.64506383358,-387.580928516067
3496,1.9303350311082,1.97289830191935,0,0,0.025,0.250417647249567,0,0.0954896458130059,0.371222348930326,1,8,1.03695365782736,0,1,10,0,-7215.4247142076,-6830.73749182793,-384.687222379677
3501,1.9303350311082,1.97289830191935,0,0,0.025,0.242722312475208,0,0.0954896458130059,0.402113199566708,1,8,1.03695365782736,0,1,10,0,-7215.14918277459,-6830.46196039491,-384.687222379677
3506,1.9303350311082,1.8136420577242,0,0,0.025,0.226343389800522,0,0.0954896458130059,0.402113199566708,1,8,1.03695365782736,0,1,10,0,-7216.91945364969,-6828.20051688549,-388.7189367642
3511,1.9303350311082,1.8136420577242,0,0,0.025,0.226343389800522,0,0.0954896458130059,0.408533243342934,1,8,1.03695365782736,0,1,10,0,-7216.91187699526,-6828.19294023106,-388.7189367642
3516,1.9303350311082,1.88798487051204,0,0,0.025,0.223428625978909,0,0.0954896458130059,0.408533243342934,1,8,1.03695365782736,0,1,10,0,-7216.4641527923,-6828.22754014173,-388.236612650566
3521,1.9303350311082,1.88798487051204,0,0,0.025,0.223428625978909,0,0.0954896458130059,0.415899427704207,1,8,1.04441977785831,0,1,10,0,-7216.89807277302,-6828.66146012245,-388.236612650566
3526,1.9303350311082,1.79241285650554,0,0,0.025,0.223428625978909,0,0.0954896458130059,0.415899427704207,1,8,1.04441977785831,0,1,10,0,-7213.1264902696,-6827.01810932488,-386.108380944717
3531,1.9303350311082,1.67636554531269,0,0,0.025,0.223428625978909,0,0.0954896458130059,0.439431416440118,1,8,1.04441977785831,0,1,10,0,-7214.3042484069,-6828.19586746219,-386.108380944717
3536,1.9303350311082,1.67636554531269,0,0,0.025,0.246086896828114,0,0.0954896458130059,0.439431416440118,1,8,1.04441977785831,0,1,10,0,-7213.04198148149,-6828.56533351148,-384.476647970013
3541,1.9303350311082,1.73494614254365,0,0,0.025,0.246086896828114,0,0.0954896458130059,0.439431416440118,1,8,1.04441977785831,0,1,10,0,-7212.38611624158,-6827.90946827157,-384.476647970013
3546,1.9303350311082,1.73494614254365,0,0,0.025,0.243389241281836,0,0.0954896458130059,0.439431416440118,1,8,1.04441977785831,0,1,10,0,-7210.8114766786,-6826.33482870858,-384.476647970013
3551,1.9303350311082,1.71995042993201,0,0,0.025,0.243389241281836,0,0.0954896458130059,0.439431416440118,1,8,1.04441977785831,0,1,10,0,-7211.55785606478,-6827.08120809477,-384.476647970013
3556,1.9303350311082,1.71995042993201,0,0,0.025,0.243389241281836,0,0.0954896458130059,0.410955831619489,1,8,1.04441977785831,0,1,10,0,-7209.66076645495,-6825.62595123722,-384.034815217734
3561,1.9303350311082,1.71995042993201,0,0,0.025,0.235461918553322,0,0.095084311795197,0.410955831619489,1,8,1.04441977785831,0,1,10,0,-7209.9509890078,-6825.91617379006,-384.034815217734
3566,1.9303350311082,1.71995042993201,0,0,0.025,0.235461918553322,0,0.095084311795197,0.422239290905653,1,8,1.04727483725152,0,1,10,0,-7210.53488727423,-6826.5000720565,-384.034815217734
3571,1.9303350311082,1.75868309219108,0,0,0.025,0.235461918553322,0,0.095084311795197,0.422239290905653,1,8,1.04727483725152,0,1,10,0,-7210.30605097106,-6826.27123575332,-384.034815217734
3576,1.9303350311082,1.83856911398837,0,0,0.025,0.235461918553322,0,0.095084311795197,0.43778391125722,1,8,1.04727483725152,0,1,10,0,-7212.37358135063,-6828.33876613289,-384.034815217734
3581,1.9303350311082,1.83856911398837,0,0,0.025,0.235511438331858,0,0.0968055038785363,0.417204557593208,1,8,1.04727483725152,0,1,10,0,-7211.01389233675,-6829.35398287359,-381.65990946316
3586,1.9303350311082,1.99642333929773,0,0,0.025,0.235511438331858,0,0.0968055038785363,0.417204557593208,1,8,1.04727483725152,0,1,10,0,-7210.86884296089,-6825.50453866833,-385.364304292559
3591,1.9303350311082,1.99642333929773,0,0,0.025,0.233493771586835,0,0.0947500966902999,0.41313194181513,1,8,1.04727483725152,0,1,10,0,-7211.7481007434,-6828.35787747687,-383.390223266537
3596,1.9303350311082,1.94177748796543,0,0,0.025,0.241978595586211,0,0.0947500966902999,0.41313194181513,1,8,1.04727483725152,0,1,10,0,-7208.36871737001,-6825.84174100792,-382.526976362089
3601,1.9303350311082,1.94177748796543,0,0,0.025,0.241978595586211,0,0.0947500966902999,0.420134135338064,1,8,1.04727483725152,0,1,10,0,-7208.48531736852,-6825.95834100643,-382.526976362089
3606,1.9303350311082,2.00205421748864,0,0,0.025,0.241978595586211,0,0.0947500966902999,0.420134135338064,1,8,1.04727483725152,0,1,10,0,-7208.79659629891,-6826.26961993682,-382.526976362089
3611,1.9303350311082,2.00205421748864,0,0,0.025,0.241978595586211,0,0.0947500966902999,0.436140847584446,1,8,1.04727483725152,0,1,10,0,-7212.43717362899,-6827.45897348599,-384.978200143002
3616,1.9303350311082,2.00205421748864,0,0,0.025,0.247756973091922,0,0.0947500966902999,0.436140847584446,1,8,1.04727483725152,0,1,10,0,-7212.35724458278,-6827.37904443978,-384.978200143002
3621,1.9303350311082,1.88268357472046,0,0,0.025,0.247756973091922,0,0.0947500966902999,0.419479443061801,1,8,1.04727483725152,0,1,10,0,-7211.75300400415,-6826.77480386114,-384.978200143002
3626,1.9303350311082,1.88268357472046,0,0,0.025,0.259352358775545,0,0.0947500966902999,0.417627923136623,1,8,1.04727483725152,0,1,10,0,-7212.04876362062,-6827.07056347762,-384.978200143002
3631,1.9303350311082,1.95365238892762,0,0,0.025,0.259352358775545,0,0.0947500966902999,0.417627923136623,1,8,1.04727483725152,0,1,10,0,-7211.47470882786,-6826.49650868486,-384.978200143002
3636,1.9303350311082,1.95365238892762,0,0,0.025,0.269570106645817,0,0.0969364705344098,0.407289630045584,1,8,1.04727483725152,0,1,10,0,-7212.02162526155,-6827.04342511855,-384.978200143002
3641,1.9303350311082,1.95365238892762,0,0,0.025,0.269570106645817,0,0.0969364705344098,0.407289630045584,1,8,1.04727483725152,0,1,10,0,-7209.59893168466,-6826.69447506222,-382.904456622437
3646,1.9303350311082,1.95365238892762,0,0,0.025,0.269570106645817,0,0.0949124036629916,0.371366396758815,1,8,1.04727483725152,0,1,10,0,-7207.43459772218,-6821.01016018209,-386.424437540089
3651,1.9268211337832,1.83920434093375,0,0,0.025,0.247987629944903,0,0.0949124036629916,0.371366396758815,1,8,1.04727483725152,0,1,10,0,-7214.07935673399,-6825.28001343933,-388.799343294663
3656,1.9268211337832,1.83920434093375,0,0,0.025,0.247987629944903,0,0.0949124036629916,0.371366396758815,1,8,1.04727483725152,0,1,10,0,-7216.93200877771,-6826.58510297433,-390.346905803379
3661,1.9268211337832,1.83960747898835,0,0,0.025,0.256993360738024,0,0.0952319808296746,0.371366396758815,1,8,1.04727483725152,0,1,10,0,-7216.54742083603,-6826.20051503265,-390.346905803379
3666,1.90597220751002,1.98614822335069,0,0,0.025,0.256993360738024,0,0.0952319808296746,0.35187801514828,1,8,1.04727483725152,0,1,10,0,-7216.73260492745,-6826.38569912407,-390.346905803379
3671,1.90597220751002,1.98614822335069,0,0,0.025,0.271691259772967,0,0.0952319808296746,0.334604467967388,1,8,1.04727483725152,0,1,10,0,-7210.34386888317,-6823.76808063214,-386.575788251028
3676,1.90597220751002,1.87068354430275,0,0,0.025,0.271691259772967,0,0.0952319808296746,0.334604467967388,1,8,1.04727483725152,0,1,10,0,-7209.36280427132,-6818.69339379849,-390.669410472836
3681,1.90597220751002,1.87068354430275,0,0,0.025,0.274085583694236,0,0.0952319808296746,0.344533804042894,1,8,1.04727483725152,0,1,10,0,-7208.20974612488,-6818.73184766145,-389.477898463434
3686,1.90780184378987,1.84313871415629,0,0,0.025,0.274085583694236,0,0.0952319808296746,0.344533804042894,1,8,1.04727483725152,0,1,10,0,-7208.13828968906,-6818.66039122563,-389.477898463434
3691,1.90780184378987,1.84313871415629,0,0,0.025,0.274085583694236,0,0.0960493263317973,0.319057237949909,1,8,1.04727483725152,0,1,10,0,-7206.09363857065,-6815.24649798506,-390.84714058559
3696,1.90780184378987,1.84313871415629,0,0,0.025,0.267116979642022,0,0.0960493263317973,0.319057237949909,1,8,1.04727483725152,0,1,10,0,-7205.70653183742,-6814.85939125183,-390.84714058559
3701,1.90780184378987,1.84313871415629,0,0,0.025,0.267116979642022,0,0.0960493263317973,0.29666411897355,1,8,1.04727483725152,0,1,10,0,-7204.67759882373,-6815.70382904282,-388.973769780916
3706,1.90780184378987,1.71843061580075,0,0,0.025,0.267116979642022,0,0.0960493263317973,0.29666411897355,1,8,1.04727483725152,0,1,10,0,-7207.96321400994,-6820.53978607661,-387.423427933329
3711,1.90780184378987,1.54366239081881,0,0,0.025,0.267116979642022,0,0.0960493263317973,0.288518611732122,1,8,1.04727483725152,0,1,10,0,-7209.47413722174,-6821.33558320113,-388.138554020608
3716,1.90780184378987,1.54366239081881,0,0,0.025,0.268003100105887,0,0.0960493263317973,0.285364059725807,1,8,1.04727483725152,0,1,10,0,-7210.93715150592,-6820.72485396475,-390.212297541173
3721,1.90780184378987,1.67014865872402,0,0,0.025,0.268003100105887,0,0.0960493263317973,0.285364059725807,1,8,1.04727483725152,0,1,10,0,-7210.20036876274,-6819.98807122157,-390.212297541173
3726,1.90780184378987,1.67014865872402,0,0,0.025,0.253119390167036,0,0.0960493263317973,0.318877550660707,1,8,1.04727483725152,0,1,10,0,-7207.37459756413,-6814.8495625585,-392.525035005631
3731,1.90780184378987,1.67014865872402,0,0,0.025,0.273832672227564,0,0.0960493263317973,0.318877550660707,1,8,1.04727483725152,0,1,10,0,-7208.31707493998,-6815.20522840361,-393.111846536375
3736,1.90780184378987,1.67014865872402,0,0,0.025,0.273832672227564,0,0.0960493263317973,0.318877550660707,1,8,1.04727483725152,0,1,10,0,-7207.19468476229,-6816.00465082339,-391.190033938899
3741,1.90780184378987,1.68114469483691,0,0,0.025,0.273832672227564,0,0.0960493263317973,0.318877550660707,1,8,1.04727483725152,0,1,10,0,-7208.25674893392,-6815.73171392829,-392.525035005631
3746,1.90780184378987,1.68114469483691,0,0,0.025,0.273832672227564,0,0.0960493263317973,0.324286194196991,1,8,1.04727483725152,0,1,10,0,-7208.12083860587,-6815.59580360024,-392.525035005631
3751,1.90780184378987,1.71072496024235,0,0,0.025,0.253535257447861,0,0.0960493263317973,0.324286194196991,1,8,1.04727483725152,0,1,10,0,-7206.47168219263,-6813.946647187,-392.525035005631
3756,1.90780184378987,1.71072496024235,0,0,0.025,0.253535257447861,0,0.0960493263317973,0.324286194196991,1,8,1.04727483725152,0,1,10,0,-7206.47168219263,-6813.946647187,-392.525035005631
3761,1.90780184378987,1.71072496024235,0,0,0.025,0.253535257447861,0,0.0960493263317973,0.326801327973744,1,8,1.04727483725152,0,1,10,0,-7202.9429558744,-6814.93794906142,-388.005006812981
3766,1.91076187923831,1.62911867227025,0,0,0.025,0.253535257447861,0,0.0960493263317973,0.326801327973744,1,8,1.04727483725152,0,1,10,0,-7203.85127612257,-6815.09485322091,-388.756422901664
3771,1.91076187923831,1.62911867227025,0,0,0.025,0.263635189974048,0,0.0960493263317973,0.363588907481777,1,8,1.04727483725152,0,1,10,0,-7205.93090462868,-6817.17448172702,-388.756422901664
3776,1.96702079174953,1.81027152023793,0,0,0.025,0.25250541118098,0,0.0960493263317973,0.363588907481777,1,8,1.04727483725152,0,1,10,0,-7199.47505193437,-6811.01601991929,-388.459032015086
3781,1.96702079174953,1.81027152023793,0,0,0.025,0.25250541118098,0,0.0960493263317973,0.376063871682341,1,8,1.04727483725152,0,1,10,0,-7196.23963599598,-6810.47237329639,-385.767262699588
3786,1.96702079174953,1.80156189335503,0,0,0.025,0.247544348119636,0,0.0960493263317973,0.376063871682341,1,8,1.04727483725152,0,1,10,0,-7196.94536666168,-6813.66194166469,-383.283424996989
3791,1.96702079174953,1.80156189335503,0,0,0.025,0.247544348119636,0,0.0960493263317973,0.376063871682341,1,8,1.04727483725152,0,1,10,0,-7196.81761728277,-6811.7756268782,-385.041990404572
3796,1.96702079174953,1.80156189335503,0,0,0.025,0.247544348119636,0,0.0960493263317973,0.376063871682341,1,8,1.04727483725152,0,1,10,0,-7197.70923789603,-6812.68559663013,-385.023641265904
3801,1.96702079174953,1.73366251940976,0,0,0.025,0.247544348119636,0,0.0960493263317973,0.376063871682341,1,8,1.04727483725152,0,1,10,0,-7197.78493518678,-6812.76129392088,-385.023641265904
3806,1.96702079174953,1.73366251940976,0,0,0.025,0.231727873285993,0,0.0960493263317973,0.37409675318313,1,8,1.04727483725152,0,1,10,0,-7196.76246668661,-6812.14679365903,-384.615673027578
3811,1.96702079174953,1.73366251940976,0,0,0.025,0.231727873285993,0,0.0960493263317973,0.37409675318313,1,8,1.04727483725152,0,1,10,0,-7200.4871935839,-6813.62399524051,-386.863198343389
3816,1.96702079174953,1.73366251940976,0,0,0.025,0.237907901785531,0,0.0960493263317973,0.397866979232672,1,8,1.04727483725152,0,1,10,0,-7196.52583125345,-6812.76599584781,-383.759835405642
3821,1.97873786527787,1.89533921169827,0,0,0.025,0.259244787866582,0,0.0960493263317973,0.397866979232672,1,8,1.04727483725152,0,1,10,0,-7195.98740670202,-6811.36138738455,-384.626019317462
3826,1.97873786527787,1.89533921169827,0,0,0.025,0.259244787866582,0,0.0960493263317973,0.417787429648952,1,8,1.04727483725152,0,1,10,0,-7196.10708152488,-6811.48106220742,-384.626019317462
3831,1.97873786527787,1.85391478989075,0,0,0.025,0.246831713972299,0,0.0960493263317973,0.417787429648952,1,8,1.04727483725152,0,1,10,0,-7195.9048009743,-6811.27878165684,-384.626019317462
3836,1.97873786527787,1.85391478989075,0,0,0.025,0.246831713972299,0,0.0960493263317973,0.435321883581544,1,8,1.04727483725152,0,1,10,0,-7196.98655203825,-6811.36477781756,-385.621774220691
3841,1.97873786527787,1.86583687134623,0,0,0.025,0.260181366938563,0,0.0960493263317973,0.435321883581544,1,8,1.04727483725152,0,1,10,0,-7198.6561233132,-6812.08031803265,-386.575805280548
3846,1.97873786527787,1.86583687134623,0,0,0.025,0.260181366938563,0,0.0960493263317973,0.431191984480409,1,8,1.04727483725152,0,1,10,0,-7198.55693601818,-6811.98113073764,-386.575805280548
3851,1.97873786527787,1.86583687134623,0,0,0.025,0.25854420661979,0,0.0960493263317973,0.433657892242627,1,8,1.04727483725152,0,1,10,0,-7198.33669857956,-6811.45340859926,-386.883289980296
