samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1181,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.09346859423478,0,1,10,0,-9974.55097249289,-8987.99321054787,-986.557761945024
1191,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.09346859423478,0,1,10,0,-9975.15285515344,-8986.07962516283,-989.073229990611
1201,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.09346859423478,0,1,10,0,-9966.62646133229,-8985.92067985538,-980.705781476914
1211,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.09346859423478,0,1,10,0,-9949.82097198702,-8969.48603533967,-980.334936647347
1221,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.09346859423478,0,1,10,0,-9960.01872142971,-8977.77760958493,-982.241111844776
1231,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.07568633864698,0,1,10,0,-9969.98343270177,-8979.90224306399,-990.081189637776
1241,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.119803131352889,0.0847788394880479,1,8,1.07568633864698,0,1,10,0,-9973.39542123275,-8976.83296079132,-996.562460441426
1251,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.122535110820854,0.0847788394880479,1,8,1.07568633864698,0,1,10,0,-9982.18823835457,-8974.32623717,-1007.86200118456
1261,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.122535110820854,0.0847788394880479,1,8,1.07568633864698,0,1,10,0,-9973.33555876712,-8971.14897550294,-1002.18658326418
1271,1.29177566428886,1.36827048324055,0,0,0.025,0.0569175433900322,0,0.122535110820854,0.0847788394880479,1,8,1.07568633864698,0,1,10,0,-9970.50501722976,-8966.10901488717,-1004.39600234259
