samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,exponential_waning,posterior_prob,likelihood,prior_prob
24401,2.02922770677416,1.77847624320335,0,0,0.025,0.292196391863524,0,0.101800104335303,0.330334879833869,1,8,0.975113365285144,0,1,10,0,0,-9495.33341105893,-8601.44897450848,-893.884436550457
24411,2.02026771729349,1.81268774287594,0,0,0.025,0.292196391863524,0,0.101800104335303,0.330334879833869,1,8,0.975113365285144,0,1,10,0,0,-9498.75855415262,-8603.5912446442,-895.167309508413
24421,2.02026771729349,1.81268774287594,0,0,0.025,0.292196391863524,0,0.101800104335303,0.330365894973481,1,8,1.00236312148096,0,1,10,0,0,-9498.10798873115,-8604.64184347677,-893.466145254388
24431,2.02026771729349,1.81268774287594,0,0,0.025,0.281787546271244,0,0.100305297306491,0.340457678003963,1,8,1.00236312148096,0,1,10,0,0,-9496.94024350769,-8603.34278447228,-893.597459035409
24441,2.02026771729349,1.81956109478966,0,0,0.025,0.267758341858293,0,0.100305297306491,0.382529952481511,1,8,1.00236312148096,0,1,10,0,0,-9495.78587976065,-8602.8166483597,-892.969231400948
24451,2.02026771729349,1.70405800640289,0,0,0.025,0.267758341858293,0,0.0999597208072829,0.382529952481511,1,8,1.00236312148096,0,1,10,0,0,-9497.91433038865,-8602.14773023646,-895.766600152186
24461,1.98145709476442,1.82016741865845,0,0,0.025,0.267758341858293,0,0.0999597208072829,0.351571830119594,1,8,1.00236312148096,0,1,10,0,0,-9495.16876854754,-8598.12732019298,-897.041448354563
24471,2.01034617156133,1.82016741865845,0,0,0.025,0.299128737614924,0,0.100045580404616,0.378177487983409,1,8,0.998756640708487,0,1,10,0,0,-9493.99102110809,-8596.89755726063,-897.093463847462
24481,2.01034617156133,1.8095723550407,0,0,0.025,0.264552181941582,0,0.100045580404616,0.378177487983409,1,8,0.998756640708487,0,1,10,0,0,-9498.4160148246,-8596.26726548539,-902.148749339219
24491,2.01627050434729,1.8095723550407,0,0,0.025,0.260715049228438,0,0.0997799162259039,0.378177487983409,1,8,0.998756640708487,0,1,10,0,0,-9498.47842868344,-8596.79794706984,-901.680481613603
24501,1.99097785308117,2.06245236174106,0,0,0.025,0.298253868083331,0,0.0989556504866724,0.378177487983409,1,8,0.998756640708487,0,1,10,0,0,-9498.9807728088,-8597.57905829648,-901.401714512312
24511,1.99421893057844,2.06245236174106,0,0,0.025,0.317017515854001,0,0.0992041103047566,0.378177487983409,1,8,0.998756640708487,0,1,10,0,0,-9497.84913890111,-8603.51032335031,-894.338815550796
24521,2.000002016669,1.81560020779588,0,0,0.025,0.292504899182536,0,0.0992041103047566,0.378177487983409,1,8,0.998756640708487,0,1,10,0,0,-9492.05063728362,-8600.45337651657,-891.597260767051
24531,2.000002016669,1.81560020779588,0,0,0.025,0.292504899182536,0,0.0992041103047566,0.368305245675394,1,8,1.00233369017517,0,1,10,0,0,-9488.05209396366,-8597.60079382497,-890.45130013869
24541,2.000002016669,1.81560020779588,0,0,0.025,0.292504899182536,0,0.0992041103047566,0.353002598606618,1,8,1.00233369017517,0,1,10,0,0,-9490.26265361735,-8596.76776595076,-893.494887666587
24551,2.000002016669,1.81560020779588,0,0,0.025,0.292504899182536,0,0.0992041103047566,0.353002598606618,1,8,1.00233369017517,0,1,10,0,0,-9493.7361431599,-8600.96442477382,-892.771718386074
24561,2.000002016669,1.81560020779588,0,0,0.025,0.292504899182536,0,0.0985050644944382,0.353002598606618,1,8,1.0029257481117,0,1,10,0,0,-9494.50090655393,-8601.72918816785,-892.771718386074
24571,2.000002016669,1.81435416768431,0,0,0.025,0.292504899182536,0,0.0985692304815981,0.353002598606618,1,8,0.997243127224025,0,1,10,0,0,-9495.36757868753,-8602.98417213376,-892.383406553767
24581,1.99811626809342,1.81435416768431,0,0,0.025,0.29210550314677,0,0.0985692304815981,0.364738512238166,1,8,0.9921588982825,0,1,10,0,0,-9495.36064160425,-8602.96110410116,-892.399537503094
24591,1.99811626809342,1.8598835579487,0,0,0.025,0.29210550314677,0,0.0985692304815981,0.364738512238166,1,8,0.9837353072412,0,1,10,0,0,-9495.43404230472,-8602.10552891022,-893.328513394495
24601,2.00736707091803,1.8598835579487,0,0,0.025,0.29210550314677,0,0.0995778205198044,0.364738512238166,1,8,1.00200025891006,0,1,10,0,0,-9495.09231773125,-8603.25697107246,-891.835346658788
24611,1.99624800123436,1.976910279685,0,0,0.025,0.29210550314677,0,0.0995778205198044,0.364738512238166,1,8,0.995022295936173,0,1,10,0,0,-9495.54875853882,-8606.3008625384,-889.247896000423
24621,1.99624800123436,1.976910279685,0,0,0.025,0.278503581932248,0,0.100303445114339,0.364738512238166,1,8,0.975930580604772,0,1,10,0,0,-9498.35561384496,-8611.37071193412,-886.984901910846
24631,1.99624800123436,1.94444547535866,0,0,0.025,0.278503581932248,0,0.100303445114339,0.379386186241072,1,8,0.975930580604772,0,1,10,0,0,-9498.9859406661,-8608.55367110226,-890.432269563837
24641,2.0124109825761,1.94444547535866,0,0,0.025,0.278503581932248,0,0.100266010139958,0.375995980119906,1,8,0.975930580604772,0,1,10,0,0,-9499.71327489066,-8608.71569151778,-890.997583372887
24651,2.0124109825761,1.83438630575464,0,0,0.025,0.278503581932248,0,0.100266010139958,0.375995980119906,1,8,0.99671112030597,0,1,10,0,0,-9496.97259507273,-8605.97501169984,-890.997583372887
24661,2.0124109825761,1.83438630575464,0,0,0.025,0.278503581932248,0,0.0998146836590364,0.375995980119906,1,8,0.996400616592966,0,1,10,0,0,-9497.99904348876,-8607.38576651445,-890.613276974311
24671,2.01723141754524,1.73936408076114,0,0,0.025,0.278503581932248,0,0.0998146836590364,0.375995980119906,1,8,1.00773203204207,0,1,10,0,0,-9498.64053563623,-8608.20556643974,-890.434969196487
24681,1.99987274367984,1.87777315930248,0,0,0.025,0.278503581932248,0,0.0998146836590364,0.393194015350414,1,8,0.980681424347106,0,1,10,0,0,-9500.97836061238,-8608.48932022084,-892.489040391542
24691,2.01096402214801,1.91660753385504,0,0,0.025,0.278503581932248,0,0.0998146836590364,0.393194015350414,1,8,1.00930857594934,0,1,10,0,0,-9497.72523563468,-8607.91163873426,-889.813596900416
24701,2.02664254450107,1.91660753385504,0,0,0.025,0.278503581932248,0,0.100324243123355,0.422990618894812,1,8,0.979468017494346,0,1,10,0,0,-9500.00341530873,-8610.16935733644,-889.834057972288
24711,2.02664254450107,2.04555486563549,0,0,0.025,0.278503581932248,0,0.100324243123355,0.422990618894812,1,8,1.0127175428035,0,1,10,0,0,-9495.92699815133,-8605.8488155776,-890.078182573736
24721,2.01734534719174,1.97947044437765,0,0,0.025,0.281202209966885,0,0.100324243123355,0.422990618894812,1,8,1.00493313399654,0,1,10,0,0,-9495.49398944392,-8604.72590118355,-890.768088260372
24731,2.01745075292098,1.97947044437765,0,0,0.025,0.281202209966885,0,0.100324243123355,0.394466717819617,1,8,1.00977011306938,0,1,10,0,0,-9494.23878020867,-8604.12672314105,-890.112057067628
24741,2.01918473665137,1.84124745756996,0,0,0.025,0.281202209966885,0,0.100324243123355,0.342411292636017,1,8,0.987511530568437,0,1,10,0,0,-9490.02418095656,-8603.02955309746,-886.994627859097
24751,2.01918473665137,1.78590270668375,0,0,0.025,0.281202209966885,0,0.100324243123355,0.342411292636017,1,8,0.992598171134721,0,1,10,0,0,-9481.41818643306,-8596.97865045152,-884.439535981546
24761,2.01918473665137,1.8169362921768,0,0,0.025,0.281202209966885,0,0.100324243123355,0.342411292636017,1,8,0.992598171134721,0,1,10,0,0,-9481.80572698995,-8596.52901577042,-885.276711219536
24771,1.99579461402994,1.83474522201727,0,0,0.025,0.2800980354577,0,0.0995463141132166,0.342411292636017,1,8,0.990854534436957,0,1,10,0,0,-9480.52715949756,-8600.3655486273,-880.161610870254
24781,1.99579461402994,1.7638363841541,0,0,0.025,0.273210681044466,0,0.0995463141132166,0.342411292636017,1,8,0.990854534436957,0,1,10,0,0,-9483.00199671237,-8601.95412291385,-881.04787379852
24791,1.99579461402994,1.7638363841541,0,0,0.025,0.273210681044466,0,0.0995596618672988,0.350923291577374,1,8,0.990854534436957,0,1,10,0,0,-9492.28965656942,-8605.82636914266,-886.463287426759
24801,1.98904051855908,1.78516339149701,0,0,0.025,0.249200364297227,0,0.0988912641962044,0.350923291577374,1,8,0.990854534436957,0,1,10,0,0,-9491.66584166189,-8611.62570445192,-880.040137209974
24811,1.98904051855908,1.75557243465684,0,0,0.025,0.249200364297227,0,0.0981914908131402,0.348998103390748,1,8,0.990854534436957,0,1,10,0,0,-9494.51534906276,-8610.47163828812,-884.043710774637
24821,1.98904051855908,1.75557243465684,0,0,0.025,0.249200364297227,0,0.0982348697874304,0.348998103390748,1,8,0.990854534436957,0,1,10,0,0,-9495.89461552585,-8613.85817247041,-882.036443055449
24831,1.98904051855908,1.75557243465684,0,0,0.025,0.247034415166242,0,0.0977465360807548,0.423014938700619,1,8,0.990854534436957,0,1,10,0,0,-9496.20352323231,-8614.06125072802,-882.142272504292
24841,1.98904051855908,1.78934948554681,0,0,0.025,0.246939078734308,0,0.0977465360807548,0.423014938700619,1,8,0.990854534436957,0,1,10,0,0,-9493.57521670844,-8614.10625145681,-879.468965251633
24851,1.98904051855908,1.78934948554681,0,0,0.025,0.246939078734308,0,0.0977465360807548,0.423014938700619,1,8,0.990854534436957,0,1,10,0,0,-9493.9827940659,-8611.57361141211,-882.409182653794
24861,1.98904051855908,1.85900165691945,0,0,0.025,0.289462969249085,0,0.0977465360807548,0.401786083112728,1,8,0.990854534436957,0,1,10,0,0,-9492.70691456142,-8608.99306147259,-883.713853088829
24871,1.98904051855908,1.9136535240625,0,0,0.025,0.284751799028579,0,0.0977465360807548,0.401786083112728,1,8,0.990854534436957,0,1,10,0,0,-9500.53665258247,-8612.8350979513,-887.701554631169
24881,1.98904051855908,1.94072071383636,0,0,0.025,0.284751799028579,0,0.0977465360807548,0.433384288128337,1,8,0.990854534436957,0,1,10,0,0,-9500.40350583068,-8613.06502852927,-887.338477301411
24891,1.98744773326175,1.91943585135543,0,0,0.025,0.279818199502898,0,0.0978742734918694,0.412636325789831,1,8,0.990854534436957,0,1,10,0,0,-9497.99870303495,-8609.16115921105,-888.837543823901
24901,1.98470081496349,1.91510091525633,0,0,0.025,0.279818199502898,0,0.098546957147117,0.394886658225966,1,8,0.990854534436957,0,1,10,0,0,-9501.23699682599,-8612.1244775809,-889.112519245083
24911,1.99789886633588,1.91510091525633,0,0,0.025,0.279818199502898,0,0.098546957147117,0.375673119209844,1,8,0.990854534436957,0,1,10,0,0,-9500.13768129488,-8610.382206764,-889.755474530882
24921,1.99789886633588,1.91510091525633,0,0,0.025,0.283868053331397,0,0.098546957147117,0.375673119209844,1,8,0.996764513230094,0,1,10,0,0,-9498.9941466404,-8611.90714797255,-887.086998667849
24931,1.98441575971083,1.91510091525633,0,0,0.025,0.283868053331397,0,0.0977024071989813,0.375673119209844,1,8,0.996764513230094,0,1,10,0,0,-9498.26032447712,-8609.69422469875,-888.566099778368
24941,1.98441575971083,1.91510091525633,0,0,0.025,0.283868053331397,0,0.0977969844393285,0.375673119209844,1,8,1.00668714636596,0,1,10,0,0,-9497.41393843618,-8610.55954589333,-886.854392542846
24951,2.01904695515891,1.79618190637151,0,0,0.025,0.283868053331397,0,0.0977969844393285,0.435821220930626,1,8,1.00668714636596,0,1,10,0,0,-9503.56699134583,-8616.7114290754,-886.855562270432
24961,2.01738812129248,1.79618190637151,0,0,0.025,0.283868053331397,0,0.0973806628223258,0.386873477940791,1,8,1.00668714636596,0,1,10,0,0,-9509.54746769066,-8618.22800436787,-891.319463322792
24971,1.99864428037911,1.79618190637151,0,0,0.025,0.286908644825948,0,0.0973806628223258,0.386873477940791,1,8,1.00668714636596,0,1,10,0,0,-9506.23945445551,-8612.60004787734,-893.63940657817
24981,1.98336641215241,1.93200866352859,0,0,0.025,0.286908644825948,0,0.0974405180007624,0.394320975891689,1,8,1.00668714636596,0,1,10,0,0,-9508.08282083836,-8614.80333983983,-893.279480998528
24991,1.98336641215241,1.93200866352859,0,0,0.025,0.286908644825948,0,0.0974405180007624,0.395646135259702,1,8,0.999065779344406,0,1,10,0,0,-9506.11104457302,-8612.62459407688,-893.486450496138
25001,1.98336641215241,1.84582135320315,0,0,0.025,0.286908644825948,0,0.0974405180007624,0.393812514843472,1,8,0.999065779344406,0,1,10,0,0,-9496.96921041365,-8608.2505755301,-888.718634883547
25011,1.98336641215241,1.84582135320315,0,0,0.025,0.289203070974073,0,0.0974405180007624,0.398074221096116,1,8,0.999065779344406,0,1,10,0,0,-9498.86073165651,-8611.4097685413,-887.450963115215
25021,1.9606661313914,1.96388696202786,0,0,0.025,0.254436369185424,0,0.0974405180007624,0.398074221096116,1,8,0.999065779344406,0,1,10,0,0,-9501.43519764449,-8615.86403301134,-885.571164633145
25031,1.96270613531158,1.96388696202786,0,0,0.025,0.289807476789416,0,0.0974405180007624,0.362087872194784,1,8,0.999065779344406,0,1,10,0,0,-9503.7707449456,-8616.42529238502,-887.345452560581
25041,1.98263505494899,1.74660616617376,0,0,0.025,0.289807476789416,0,0.0973123507326184,0.362087872194784,1,8,0.987895177652269,0,1,10,0,0,-9503.32753633803,-8611.6819147441,-891.645621593927
25051,1.98263505494899,1.74660616617376,0,0,0.025,0.289807476789416,0,0.0973123507326184,0.363467946750715,1,8,0.987895177652269,0,1,10,0,0,-9501.55276417699,-8611.15631007381,-890.396454103176
25061,1.98263505494899,1.74430496286188,0,0,0.025,0.278286539772201,0,0.0960934636046867,0.425667543817183,1,8,0.987895177652269,0,1,10,0,0,-9507.90432970171,-8618.24369834227,-889.660631359446
25071,1.98154685953668,1.74430496286188,0,0,0.025,0.284484915516627,0,0.0965697951922786,0.401235858657821,1,8,0.987895177652269,0,1,10,0,0,-9501.1034158922,-8612.18072920832,-888.922686683878
25081,1.97188966392851,1.72310361031915,0,0,0.025,0.284484915516627,0,0.0982096968883718,0.399601371413987,1,8,0.987895177652269,0,1,10,0,0,-9503.44486737878,-8613.88999421413,-889.554873164648
25091,1.97188966392851,1.92282092905117,0,0,0.025,0.284484915516627,0,0.0968200608239806,0.468551364562594,1,8,0.987895177652269,0,1,10,0,0,-9500.92086147425,-8608.76841609126,-892.15244538299
25101,1.97188966392851,2.04781494190978,0,0,0.025,0.274461759436194,0,0.0968200608239806,0.427953155367357,1,8,0.989641753694694,0,1,10,0,0,-9498.75210774315,-8607.51280940691,-891.239298336245
25111,1.95793136374743,1.9660579286203,0,0,0.025,0.29137079998886,0,0.0973974798511714,0.401233194161161,1,8,1.0078621893274,0,1,10,0,0,-9496.98545869558,-8606.19574235786,-890.78971633772
25121,1.96485502228681,1.98541092611149,0,0,0.025,0.305860011494849,0,0.0974320610768474,0.401233194161161,1,8,1.00250648624737,0,1,10,0,0,-9495.58258422643,-8605.30487102218,-890.27771320425
25131,1.96485502228681,2.05178578868005,0,0,0.025,0.305860011494849,0,0.096342571496833,0.401233194161161,1,8,1.00250648624737,0,1,10,0,0,-9495.1483543526,-8604.86005903901,-890.288295313581
25141,1.96485502228681,2.05178578868005,0,0,0.025,0.286456903511641,0,0.096342571496833,0.426452937851772,1,8,0.973676892431144,0,1,10,0,0,-9493.57359333952,-8605.27001861938,-888.303574720142
25151,1.96485502228681,2.05178578868005,0,0,0.025,0.273005719272613,0,0.096342571496833,0.426452937851772,1,8,0.999006451546414,0,1,10,0,0,-9495.53353907356,-8603.81502829972,-891.718510773837
25161,1.96485502228681,2.05178578868005,0,0,0.025,0.273005719272613,0,0.096342571496833,0.426452937851772,1,8,0.999006451546414,0,1,10,0,0,-9494.28900456615,-8601.85880752152,-892.430197044628
25171,1.96485502228681,2.05178578868005,0,0,0.025,0.273005719272613,0,0.0957807798989778,0.438882466024544,1,8,0.989242437074213,0,1,10,0,0,-9492.32723102323,-8601.3664556852,-890.960775338032
25181,1.96485502228681,1.87183429443922,0,0,0.025,0.273005719272613,0,0.0957807798989778,0.39875080024606,1,8,0.989242437074213,0,1,10,0,0,-9488.03235415349,-8598.46266934884,-889.569684804649
25191,1.95473613326868,1.93765470079994,0,0,0.025,0.273005719272613,0,0.0958108242606135,0.39875080024606,1,8,0.982587623142305,0,1,10,0,0,-9491.80072835181,-8599.2452534008,-892.555474951012
25201,1.96248023375754,1.84194066117384,0,0,0.025,0.286440773985458,0,0.0958108242606135,0.39875080024606,1,8,0.982817011663737,0,1,10,0,0,-9491.93146395596,-8597.81573583807,-894.115728117893
25211,1.97080250008474,1.97381602458622,0,0,0.025,0.280115526820124,0,0.0958108242606135,0.375241793126877,1,8,0.982817011663737,0,1,10,0,0,-9493.08687631926,-8600.42676137239,-892.66011494688
25221,1.97080250008474,2.11443540975839,0,0,0.025,0.280115526820124,0,0.0958108242606135,0.43048866940984,1,8,1.00243300273907,0,1,10,0,0,-9495.13866154302,-8602.09201868905,-893.046642853968
25231,1.97080250008474,2.15360283630367,0,0,0.025,0.280115526820124,0,0.0958108242606135,0.42572670559836,1,8,1.00243300273907,0,1,10,0,0,-9495.59948423787,-8602.29325104631,-893.306233191553
25241,1.95240497462711,2.15360283630367,0,0,0.025,0.280115526820124,0,0.0958108242606135,0.436668132931391,1,8,1.00243300273907,0,1,10,0,0,-9494.35025520878,-8599.32061617079,-895.02963903799
25251,1.95240497462711,2.15360283630367,0,0,0.025,0.308215554210272,0,0.0952856374017305,0.436668132931391,1,8,1.00243300273907,0,1,10,0,0,-9497.15828927592,-8602.74905595668,-894.409233319247
25261,1.95240497462711,2.08016479150194,0,0,0.025,0.293111368713215,0,0.0952856374017305,0.436668132931391,1,8,1.00243300273907,0,1,10,0,0,-9495.41218594435,-8599.6497000034,-895.762485940949
25271,1.95240497462711,2.08016479150194,0,0,0.025,0.293111368713215,0,0.0952856374017305,0.421633641342861,1,8,0.980073632590867,0,1,10,0,0,-9497.66994222251,-8597.06339218721,-900.606550035302
25281,1.95240497462711,1.99547685380407,0,0,0.025,0.29813348167327,0,0.0952856374017305,0.413379803158153,1,8,0.999887225910591,0,1,10,0,0,-9505.66782135104,-8601.42541300861,-904.242408342425
25291,1.95240497462711,1.99547685380407,0,0,0.025,0.305758734585075,0,0.0957838489281248,0.413978424822215,1,8,0.999887225910591,0,1,10,0,0,-9506.06232552028,-8601.50584260629,-904.556482913991
25301,1.94791047007457,1.99547685380407,0,0,0.025,0.275980214740031,0,0.0957838489281248,0.413978424822215,1,8,0.998573946091389,0,1,10,0,0,-9506.49378107089,-8602.33160717773,-904.162173893157
25311,1.94219890154942,1.9787966395657,0,0,0.025,0.275980214740031,0,0.0957838489281248,0.413978424822215,1,8,0.998573946091389,0,1,10,0,0,-9507.43277381255,-8604.03447883548,-903.398294977071
25321,1.94628107873733,1.98151057414338,0,0,0.025,0.256215084292248,0,0.0954978284902495,0.411649006542229,1,8,0.998573946091389,0,1,10,0,0,-9510.45215969827,-8604.25350250194,-906.198657196328
25331,1.94628107873733,2.04433564914017,0,0,0.025,0.267077592803082,0,0.0954978284902495,0.422175012282339,1,8,0.998573946091389,0,1,10,0,0,-9511.36082490643,-8604.43244587144,-906.928379034993
25341,1.94628107873733,2.04433564914017,0,0,0.025,0.267077592803082,0,0.0949358108476141,0.429726978730094,1,8,0.997735528797721,0,1,10,0,0,-9511.62000121454,-8605.1584344473,-906.461566767238
25351,1.94628107873733,2.00435475949716,0,0,0.025,0.267077592803082,0,0.0949358108476141,0.429261531053811,1,8,0.997735528797721,0,1,10,0,0,-9511.59238228349,-8605.3002789181,-906.292103365388
25361,1.94628107873733,2.00435475949716,0,0,0.025,0.247594295719265,0,0.0949358108476141,0.429261531053811,1,8,0.997735528797721,0,1,10,0,0,-9513.03956631061,-8607.67355899555,-905.366007315059
25371,1.94628107873733,2.03306676444038,0,0,0.025,0.247594295719265,0,0.0966261747570463,0.429261531053811,1,8,0.983585804146126,0,1,10,0,0,-9509.54052477213,-8606.06479555463,-903.475729217496
25381,1.98743717470241,2.00402102074121,0,0,0.025,0.288480998967061,0,0.0979884500358681,0.429261531053811,1,8,0.983585804146126,0,1,10,0,0,-9504.05656364705,-8604.36345841872,-899.693105228328
25391,1.98743717470241,1.98158382460514,0,0,0.025,0.288480998967061,0,0.0979884500358681,0.429261531053811,1,8,0.983585804146126,0,1,10,0,0,-9506.6938192771,-8606.11933393422,-900.574485342889
25401,1.98743717470241,1.84884141995148,0,0,0.025,0.278162486538339,0,0.0985121555506978,0.434071411543972,1,8,1.00691833174678,0,1,10,0,0,-9507.1963521068,-8606.29116730638,-900.905184800424
25411,1.95757079175784,1.79010320448717,0,0,0.025,0.243879821651577,0,0.0985121555506978,0.376334718460012,1,8,1.00691833174678,0,1,10,0,0,-9506.86525263698,-8606.68163980778,-900.183612829207
25421,1.95757079175784,1.9190852196386,0,0,0.025,0.273242649644961,0,0.0973140417726391,0.35159281837385,1,8,1.00691833174678,0,1,10,0,0,-9508.63662356079,-8608.20111776698,-900.435505793807
25431,1.95757079175784,1.9190852196386,0,0,0.025,0.273242649644961,0,0.0973140417726391,0.35159281837385,1,8,0.996347982241401,0,1,10,0,0,-9512.24920744579,-8608.68359600977,-903.565611436028
25441,1.95757079175784,1.9190852196386,0,0,0.025,0.273242649644961,0,0.0973140417726391,0.365110316831529,1,8,0.996347982241401,0,1,10,0,0,-9513.42878525881,-8611.88571820929,-901.543067049518
25451,1.98038213719015,1.9190852196386,0,0,0.025,0.277254175011161,0,0.0973140417726391,0.401420943346035,1,8,0.996347982241401,0,1,10,0,0,-9518.42601137621,-8619.25452229117,-899.171489085037
25461,1.9880927857301,1.92494582084532,0,0,0.025,0.286151003824172,0,0.0973140417726391,0.367285122604844,1,8,0.996347982241401,0,1,10,0,0,-9523.32017529152,-8622.40355911556,-900.916616175962
25471,1.98471948005517,1.90672495084315,0,0,0.025,0.286151003824172,0,0.0973622798341001,0.363705364964816,1,8,0.996347982241401,0,1,10,0,0,-9515.61327887256,-8615.77499536401,-899.838283508545
25481,1.99857197020313,1.90672495084315,0,0,0.025,0.293629069926542,0,0.0987599948061598,0.366169557012977,1,8,0.996347982241401,0,1,10,0,0,-9512.99233872034,-8615.51586242022,-897.476476300118
25491,2.01763010945427,1.75357274599077,0,0,0.025,0.278756436250808,0,0.0987599948061598,0.424919173173272,1,8,0.996347982241401,0,1,10,0,0,-9513.56242537505,-8613.58935422088,-899.973071154175
25501,2.02879643288819,1.75357274599077,0,0,0.025,0.278756436250808,0,0.0987599948061598,0.424919173173272,1,8,0.996347982241401,0,1,10,0,0,-9516.78668070375,-8617.32290622732,-899.463774476429
25511,2.02879643288819,1.90567822416079,0,0,0.025,0.275975258492497,0,0.0986587698725817,0.424919173173272,1,8,0.990265600018574,0,1,10,0,0,-9513.65661293218,-8613.78177910942,-899.874833822766
25521,2.02879643288819,1.90567822416079,0,0,0.025,0.26015747941979,0,0.100198380071596,0.424919173173272,1,8,0.99072459743473,0,1,10,0,0,-9516.93466315669,-8616.35302691146,-900.581636245233
25531,2.02879643288819,1.91276094183113,0,0,0.025,0.26015747941979,0,0.100198380071596,0.411247021670627,1,8,0.99072459743473,0,1,10,0,0,-9515.83997702737,-8616.06692595313,-899.773051074243
25541,2.02879643288819,1.91276094183113,0,0,0.025,0.277817734662336,0,0.100198380071596,0.413906172032783,1,8,0.99072459743473,0,1,10,0,0,-9510.77523503197,-8610.5114178709,-900.263817161067
25551,2.02879643288819,1.91276094183113,0,0,0.025,0.277896746802704,0,0.0990817598769816,0.431995485429238,1,8,0.99072459743473,0,1,10,0,0,-9513.48933687861,-8612.91585081598,-900.573486062629
25561,2.02879643288819,1.91276094183113,0,0,0.025,0.277896746802704,0,0.0990817598769816,0.377278092196189,1,8,0.998173053507875,0,1,10,0,0,-9511.77632482176,-8609.46577996647,-902.310544855286
25571,1.98427124975612,1.95245863165437,0,0,0.025,0.277896746802704,0,0.0990817598769816,0.377278092196189,1,8,0.998173053507875,0,1,10,0,0,-9507.60483585853,-8609.91078438039,-897.69405147815
25581,2.02316113896664,1.95245863165437,0,0,0.025,0.277896746802704,0,0.0990817598769816,0.377278092196189,1,8,0.998173053507875,0,1,10,0,0,-9506.31607179641,-8612.19250543127,-894.123566365136
25591,2.02075247833321,1.73704887089827,0,0,0.025,0.277896746802704,0,0.0998249471499464,0.377278092196189,1,8,0.998173053507875,0,1,10,0,0,-9508.57196429882,-8614.55392210208,-894.018042196749
25601,2.04094719254886,1.73704887089827,0,0,0.025,0.277896746802704,0,0.0998249471499464,0.377278092196189,1,8,1.01321310151589,0,1,10,0,0,-9509.46496578904,-8618.35636276218,-891.108603026869
25611,2.01974602379212,1.87481574375378,0,0,0.025,0.269645410233986,0,0.0998249471499464,0.375202748647092,1,8,1.01321310151589,0,1,10,0,0,-9507.08096952286,-8612.87998803709,-894.200981485771
25621,2.01974602379212,1.87481574375378,0,0,0.025,0.269645410233986,0,0.0997934414998968,0.375202748647092,1,8,1.01321310151589,0,1,10,0,0,-9513.40416636754,-8616.18437427271,-897.219792094828
25631,2.01974602379212,2.09853564965219,0,0,0.025,0.282406952125691,0,0.0997934414998968,0.415023989189133,1,8,1.00119452102032,0,1,10,0,0,-9511.08600122997,-8616.67940243697,-894.406598793005
25641,2.01151725060217,2.09853564965219,0,0,0.025,0.282406952125691,0,0.100683983114548,0.424042948124227,1,8,1.00119452102032,0,1,10,0,0,-9512.76047323935,-8616.03993031724,-896.72054292211
25651,2.01151725060217,2.09853564965219,0,0,0.025,0.282406952125691,0,0.100683983114548,0.429933065598986,1,8,0.996701107119342,0,1,10,0,0,-9515.57329627455,-8615.20016859683,-900.373127677721
25661,2.00681210635259,2.09853564965219,0,0,0.025,0.282406952125691,0,0.100683983114548,0.359854678177151,1,8,0.996701107119342,0,1,10,0,0,-9519.29942557852,-8619.87115958966,-899.428265988859
25671,2.00681210635259,2.12468460278546,0,0,0.025,0.27986175416623,0,0.100683983114548,0.41163052700865,1,8,0.992014766989317,0,1,10,0,0,-9516.89315652605,-8621.0855151912,-895.807641334852
25681,2.00681210635259,2.03053087709347,0,0,0.025,0.263463662576473,0,0.100683983114548,0.41163052700865,1,8,0.992014766989317,0,1,10,0,0,-9517.27722864722,-8623.43664944337,-893.840579203848
25691,2.00681210635259,2.03053087709347,0,0,0.025,0.250835669353022,0,0.100683983114548,0.41163052700865,1,8,0.997306521701059,0,1,10,0,0,-9516.89182365631,-8624.08721969972,-892.804603956591
25701,2.00681210635259,1.82372304059341,0,0,0.025,0.250835669353022,0,0.10052814685895,0.41163052700865,1,8,0.997306521701059,0,1,10,0,0,-9514.71972492007,-8621.75560089393,-892.964124026146
25711,2.00681210635259,1.79290472395546,0,0,0.025,0.250835669353022,0,0.100319604367942,0.36500102806938,1,8,1.00977252072604,0,1,10,0,0,-9514.84574579093,-8617.06609097227,-897.77965481866
25721,2.00681210635259,1.90422229588093,0,0,0.025,0.250835669353022,0,0.100319604367942,0.36500102806938,1,8,1.00977252072604,0,1,10,0,0,-9514.49656888237,-8611.97596243124,-902.520606451138
25731,2.00681210635259,1.92327082299165,0,0,0.025,0.250835669353022,0,0.0990712166060017,0.36500102806938,1,8,1.01712525037862,0,1,10,0,0,-9515.90399240825,-8613.98377233702,-901.920220071234
25741,2.00681210635259,1.92327082299165,0,0,0.025,0.280145427798874,0,0.0990712166060017,0.36500102806938,1,8,0.996594686389489,0,1,10,0,0,-9516.38033109243,-8612.3629053517,-904.017425740724
25751,2.01397896790257,1.92327082299165,0,0,0.025,0.280145427798874,0,0.100236661844095,0.354384887532459,1,8,0.996594686389489,0,1,10,0,0,-9516.63234249733,-8611.37907942683,-905.253263070493
